Timestamp,Latitude,Longitude,AmbientTemp_C,Humidity_Pct,CenterIRTemp_C
15:20:00,34.088101,-117.316002,26.85,44.14,29.04
15:20:05,34.088101,-117.315800,26.81,45.12,28.98
15:20:10,34.088101,-117.315601,26.60,45.05,28.36
15:20:15,34.088101,-117.315399,26.85,44.64,28.26
15:20:20,34.088102,-117.315198,26.58,44.06,28.29
15:20:25,34.088099,-117.314999,26.62,45.99,28.64
15:20:30,34.088099,-117.314798,26.84,45.02,28.84
15:20:35,34.088098,-117.314602,26.50,46.00,28.83
15:20:40,34.088100,-117.314401,26.53,45.11,30.74
15:20:45,34.088100,-117.314202,26.83,45.29,30.92
15:20:50,34.088101,-117.314002,26.50,44.49,31.11
15:20:55,34.088100,-117.313798,26.66,44.94,30.98
15:21:00,34.088100,-117.313599,26.72,45.62,30.52
15:21:05,34.088100,-117.313401,26.76,44.89,28.97
15:21:10,34.088101,-117.313201,26.69,44.31,28.68
15:21:15,34.088098,-117.312999,26.78,45.33,28.24
15:21:20,34.088099,-117.312801,26.65,44.13,28.22
15:21:25,34.088100,-117.312601,26.67,45.36,28.18
15:21:30,34.088101,-117.312401,26.69,45.58,28.13
15:21:35,34.088101,-117.312201,26.68,44.93,28.12
15:21:40,34.088102,-117.312002,26.84,44.16,28.36
15:21:45,34.088099,-117.311800,26.64,44.37,28.41
15:21:50,34.088099,-117.311601,26.90,45.21,28.47
15:21:55,34.088102,-117.311400,26.55,45.25,28.86
15:22:00,34.088099,-117.311202,26.57,45.52,28.91
15:22:05,34.088101,-117.311000,26.62,45.53,28.94
15:22:10,34.088098,-117.310801,26.83,44.14,28.96
15:22:15,34.088101,-117.310602,26.54,45.13,28.68
15:22:20,34.088098,-117.310400,26.82,45.78,28.13
15:22:25,34.088099,-117.310199,26.74,44.65,28.69
15:22:30,34.088100,-117.310001,26.53,45.74,28.65
15:22:35,34.088100,-117.309800,26.75,45.10,28.30
15:22:40,34.088100,-117.309602,26.54,44.84,28.08
15:22:45,34.088099,-117.309401,26.88,44.74,28.42
15:22:50,34.088099,-117.309202,26.53,45.19,28.67
15:22:55,34.088100,-117.308998,26.70,45.74,28.81
15:23:00,34.088102,-117.308799,26.81,45.47,28.76
15:23:05,34.088101,-117.308601,26.78,45.81,28.93
15:23:10,34.088100,-117.308401,26.73,44.02,28.68
15:23:15,34.088100,-117.308202,26.85,45.46,28.45
15:23:20,34.088301,-117.316000,26.75,44.29,28.42
15:23:25,34.088301,-117.315799,26.65,45.39,28.23
15:23:30,34.088299,-117.315601,26.65,45.55,28.16
15:23:35,34.088301,-117.315401,26.82,45.41,28.41
15:23:40,34.088299,-117.315198,26.85,45.50,28.43
15:23:45,34.088299,-117.315000,26.76,44.56,29.03
15:23:50,34.088299,-117.314799,26.53,45.55,28.48
15:23:55,34.088302,-117.314602,26.60,45.42,28.73
15:24:00,34.088300,-117.314400,26.63,44.64,28.78
15:24:05,34.088300,-117.314201,26.51,45.95,28.12
15:24:10,34.088299,-117.313999,26.90,44.85,28.17
15:24:15,34.088299,-117.313798,26.75,44.53,28.54
15:24:20,34.088301,-117.313600,26.74,44.93,28.26
15:24:25,34.088300,-117.313398,26.72,44.98,28.84
15:24:30,34.088300,-117.313199,26.74,44.04,28.37
15:24:35,34.088299,-117.313000,26.72,45.18,28.94
15:24:40,34.088300,-117.312799,26.63,45.82,28.91
15:24:45,34.088299,-117.312602,26.68,45.81,28.54
15:24:50,34.088300,-117.312399,26.85,44.67,28.10
15:24:55,34.088301,-117.312201,26.68,44.18,28.13
15:25:00,34.088299,-117.311998,26.54,45.43,28.36
15:25:05,34.088300,-117.311801,26.85,44.25,28.14
15:25:10,34.088299,-117.311599,26.67,45.66,28.20
15:25:15,34.088299,-117.311398,26.81,44.38,28.42
15:25:20,34.088301,-117.311202,26.58,44.95,28.40
15:25:25,34.088301,-117.311001,26.58,45.98,29.02
15:25:30,34.088302,-117.310799,26.89,45.96,28.74
15:25:35,34.088299,-117.310601,26.63,45.55,28.47
15:25:40,34.088298,-117.310399,26.73,44.94,28.89
15:25:45,34.088302,-117.310199,26.62,44.16,28.20
15:25:50,34.088299,-117.310002,26.77,45.42,28.92
15:25:55,34.088299,-117.309800,26.85,45.28,28.80
15:26:00,34.088301,-117.309600,26.75,44.71,28.39
15:26:05,34.088299,-117.309400,26.58,44.10,28.74
15:26:10,34.088300,-117.309198,26.87,44.79,28.90
15:26:15,34.088301,-117.309000,26.87,45.71,28.98
15:26:20,34.088301,-117.308798,26.53,45.97,28.42
15:26:25,34.088298,-117.308599,26.82,45.22,28.32
15:26:30,34.088299,-117.308402,26.71,44.20,28.70
15:26:35,34.088299,-117.308199,26.80,44.14,28.41
15:26:40,34.088500,-117.316002,26.84,45.68,28.43
15:26:45,34.088500,-117.315802,26.61,45.56,28.89
15:26:50,34.088498,-117.315600,26.71,44.70,28.60
15:26:55,34.088501,-117.315401,26.89,44.59,28.81
15:27:00,34.088501,-117.315201,26.50,45.10,28.06
15:27:05,34.088500,-117.315000,26.76,45.07,28.90
15:27:10,34.088501,-117.314801,26.71,44.10,28.06
15:27:15,34.088499,-117.314600,26.68,44.58,28.53
15:27:20,34.088498,-117.314401,26.81,45.43,28.48
15:27:25,34.088501,-117.314201,26.58,45.93,28.56
15:27:30,34.088499,-117.314001,26.89,45.42,28.06
15:27:35,34.088502,-117.313800,26.73,45.97,28.32
15:27:40,34.088500,-117.313600,26.59,45.46,28.62
15:27:45,34.088502,-117.313401,26.80,44.43,28.69
15:27:50,34.088500,-117.313200,26.54,44.27,28.74
15:27:55,34.088502,-117.313002,26.64,44.33,28.48
15:28:00,34.088499,-117.312800,26.79,45.79,28.07
15:28:05,34.088502,-117.312599,26.58,44.35,28.67
15:28:10,34.088500,-117.312402,26.65,44.02,28.43
15:28:15,34.088499,-117.312201,26.56,44.48,28.39
15:28:20,34.088501,-117.312000,26.56,44.54,28.79
15:28:25,34.088500,-117.311800,26.71,44.39,28.29
15:28:30,34.088499,-117.311599,26.69,45.97,28.35
15:28:35,34.088501,-117.311398,26.56,44.56,28.16
15:28:40,34.088499,-117.311200,26.85,44.92,28.52
15:28:45,34.088502,-117.311000,26.61,45.46,28.83
15:28:50,34.088498,-117.310800,26.63,44.64,28.96
15:28:55,34.088499,-117.310600,26.72,44.62,28.88
15:29:00,34.088502,-117.310401,26.65,45.04,28.23
15:29:05,34.088502,-117.310199,26.65,44.51,28.33
15:29:10,34.088498,-117.310000,26.77,44.41,28.88
15:29:15,34.088500,-117.309798,26.57,44.77,28.57
15:29:20,34.088499,-117.309601,26.67,45.99,28.25
15:29:25,34.088499,-117.309399,26.73,44.72,28.16
15:29:30,34.088499,-117.309199,26.56,44.57,28.75
15:29:35,34.088500,-117.309001,26.78,44.79,28.14
15:29:40,34.088501,-117.308801,26.55,45.37,28.28
15:29:45,34.088499,-117.308601,26.58,45.89,28.97
15:29:50,34.088499,-117.308399,26.67,44.06,28.87
15:29:55,34.088502,-117.308199,26.88,44.56,28.19
15:30:00,34.088701,-117.316000,26.88,45.60,28.26
15:30:05,34.088702,-117.315800,26.81,45.37,28.29
15:30:10,34.088699,-117.315599,26.87,45.19,28.15
15:30:15,34.088698,-117.315402,26.51,45.88,28.89
15:30:20,34.088699,-117.315198,26.67,45.04,28.12
15:30:25,34.088700,-117.314999,26.73,44.43,28.60
15:30:30,34.088699,-117.314799,26.85,45.88,28.63
15:30:35,34.088699,-117.314600,26.81,44.50,28.11
15:30:40,34.088701,-117.314400,26.85,44.96,28.28
15:30:45,34.088701,-117.314202,26.85,45.46,28.67
15:30:50,34.088701,-117.314001,26.85,45.05,28.35
15:30:55,34.088700,-117.313799,26.85,45.62,28.55
15:31:00,34.088702,-117.313598,26.82,44.01,28.73
15:31:05,34.088700,-117.313398,26.56,44.35,28.17
15:31:10,34.088698,-117.313202,26.61,45.00,28.69
15:31:15,34.088699,-117.313000,26.52,45.53,28.49
15:31:20,34.088700,-117.312798,26.72,44.86,28.36
15:31:25,34.088699,-117.312600,26.70,45.90,28.18
15:31:30,34.088699,-117.312400,26.52,45.51,28.70
15:31:35,34.088699,-117.312198,26.67,44.81,28.43
15:31:40,34.088701,-117.312002,26.57,45.58,28.14
15:31:45,34.088699,-117.311800,26.73,44.66,28.72
15:31:50,34.088701,-117.311599,26.55,44.15,28.30
15:31:55,34.088700,-117.311400,26.87,44.77,28.73
15:32:00,34.088699,-117.311199,26.60,44.44,28.97
15:32:05,34.088701,-117.310999,26.69,44.11,28.13
15:32:10,34.088700,-117.310801,26.63,45.70,28.47
15:32:15,34.088701,-117.310602,26.71,45.39,28.28
15:32:20,34.088699,-117.310399,26.60,44.46,28.46
15:32:25,34.088701,-117.310200,26.75,44.76,28.19
15:32:30,34.088701,-117.310000,26.62,45.03,28.17
15:32:35,34.088698,-117.309799,26.89,44.16,28.85
15:32:40,34.088700,-117.309599,26.79,45.55,28.61
15:32:45,34.088700,-117.309402,26.85,44.47,28.72
15:32:50,34.088699,-117.309201,26.72,44.45,28.99
15:32:55,34.088702,-117.309001,26.81,45.26,28.57
15:33:00,34.088698,-117.308801,26.64,44.33,28.16
15:33:05,34.088702,-117.308599,26.50,44.49,28.62
15:33:10,34.088700,-117.308399,26.60,45.24,28.42
15:33:15,34.088701,-117.308200,26.65,44.32,28.05
15:33:20,34.088900,-117.315999,26.80,44.84,28.77
15:33:25,34.088901,-117.315799,26.79,45.89,28.41
15:33:30,34.088902,-117.315600,26.90,45.86,28.28
15:33:35,34.088902,-117.315400,26.69,44.98,28.09
15:33:40,34.088901,-117.315201,26.86,44.78,28.07
15:33:45,34.088899,-117.315002,26.68,44.15,28.47
15:33:50,34.088899,-117.314799,26.71,45.12,28.65
15:33:55,34.088899,-117.314599,26.53,44.57,28.91
15:34:00,34.088901,-117.314400,26.60,44.34,28.68
15:34:05,34.088900,-117.314199,26.75,44.09,28.72
15:34:10,34.088900,-117.313998,26.63,44.33,28.77
15:34:15,34.088902,-117.313800,26.87,44.23,28.15
15:34:20,34.088901,-117.313600,26.65,45.49,28.32
15:34:25,34.088900,-117.313399,26.57,44.89,28.36
15:34:30,34.088900,-117.313200,26.66,45.95,28.39
15:34:35,34.088901,-117.313001,26.74,45.96,28.10
15:34:40,34.088898,-117.312801,26.74,45.90,28.21
15:34:45,34.088901,-117.312601,26.67,44.54,28.11
15:34:50,34.088901,-117.312402,26.62,45.98,28.19
15:34:55,34.088902,-117.312199,26.73,44.09,29.01
15:35:00,34.088900,-117.312000,26.71,45.16,28.80
15:35:05,34.088898,-117.311800,26.86,45.80,28.45
15:35:10,34.088901,-117.311602,26.59,44.96,28.58
15:35:15,34.088898,-117.311402,26.65,45.30,28.40
15:35:20,34.088901,-117.311198,26.53,44.73,28.12
15:35:25,34.088902,-117.311001,26.70,44.58,28.37
15:35:30,34.088899,-117.310799,26.89,45.96,28.28
15:35:35,34.088899,-117.310599,26.52,44.05,28.72
15:35:40,34.088900,-117.310400,26.75,44.93,28.13
15:35:45,34.088901,-117.310201,26.67,45.99,28.82
15:35:50,34.088900,-117.309999,26.69,45.41,28.16
15:35:55,34.088900,-117.309799,26.50,45.92,28.81
15:36:00,34.088899,-117.309601,26.57,45.03,28.67
15:36:05,34.088900,-117.309400,26.77,45.80,28.60
15:36:10,34.088898,-117.309200,26.73,45.63,28.22
15:36:15,34.088898,-117.308999,26.73,45.67,28.21
15:36:20,34.088899,-117.308801,26.74,45.31,29.03
15:36:25,34.088899,-117.308599,26.78,44.57,28.84
15:36:30,34.088899,-117.308400,26.84,44.34,28.56
15:36:35,34.088899,-117.308199,26.55,44.38,28.87
15:36:40,34.089101,-117.315998,26.87,45.60,28.40
15:36:45,34.089102,-117.315801,26.64,45.92,28.71
15:36:50,34.089099,-117.315601,26.72,45.07,28.74
15:36:55,34.089101,-117.315401,26.55,45.45,28.40
15:37:00,34.089102,-117.315200,26.83,44.46,28.39
15:37:05,34.089099,-117.315001,26.52,44.02,28.93
15:37:10,34.089099,-117.314800,26.60,45.21,28.29
15:37:15,34.089101,-117.314599,26.71,44.13,28.70
15:37:20,34.089098,-117.314400,26.74,44.78,28.95
15:37:25,34.089099,-117.314202,26.67,45.33,28.28
15:37:30,34.089099,-117.314000,26.89,44.53,28.91
15:37:35,34.089099,-117.313800,26.82,44.53,29.02
15:37:40,34.089101,-117.313599,26.69,45.75,28.74
15:37:45,34.089101,-117.313401,26.71,45.70,28.67
15:37:50,34.089099,-117.313199,26.86,45.99,28.36
15:37:55,34.089102,-117.312998,26.67,45.55,28.47
15:38:00,34.089101,-117.312798,26.82,44.34,28.31
15:38:05,34.089102,-117.312600,26.79,45.40,28.89
15:38:10,34.089101,-117.312399,26.87,45.27,28.07
15:38:15,34.089101,-117.312201,26.52,44.84,28.91
15:38:20,34.089100,-117.311999,26.71,45.89,29.04
15:38:25,34.089099,-117.311800,26.75,44.80,29.01
15:38:30,34.089099,-117.311600,26.68,45.22,28.30
15:38:35,34.089102,-117.311400,26.89,45.96,28.41
15:38:40,34.089102,-117.311200,26.71,44.88,28.78
15:38:45,34.089099,-117.311001,26.52,44.42,28.21
15:38:50,34.089102,-117.310799,26.66,45.30,28.37
15:38:55,34.089101,-117.310600,26.77,44.26,28.05
15:39:00,34.089100,-117.310400,26.66,45.33,28.93
15:39:05,34.089099,-117.310199,26.53,45.76,28.56
15:39:10,34.089101,-117.309999,26.61,45.02,28.16
15:39:15,34.089100,-117.309799,26.63,45.26,28.87
15:39:20,34.089102,-117.309602,26.53,45.45,28.97
15:39:25,34.089099,-117.309401,26.77,44.59,28.45
15:39:30,34.089100,-117.309202,26.79,45.22,28.32
15:39:35,34.089099,-117.309002,26.69,45.90,28.52
15:39:40,34.089098,-117.308801,26.54,44.74,28.58
15:39:45,34.089101,-117.308599,26.74,44.85,28.38
15:39:50,34.089101,-117.308400,26.76,45.10,28.79
15:39:55,34.089100,-117.308199,26.70,44.35,28.13
